date,hour,day,weekday,month,year,temperature,demand
3/15/2004,14,15,2,3,2004,48,15629
3/15/2004,15,15,2,3,2004,50,15376
3/15/2004,16,15,2,3,2004,49,15267
3/15/2004,17,15,2,3,2004,48,15455
3/15/2004,18,15,2,3,2004,46,16181
3/15/2004,19,15,2,3,2004,44,17361
3/15/2004,20,15,2,3,2004,42,17232
3/15/2004,21,15,2,3,2004,40,16584
3/15/2004,22,15,2,3,2004,38,15449
3/15/2004,23,15,2,3,2004,37,13938
3/15/2004,24,15,2,3,2004,36,12577
3/16/2004,1,16,3,3,2004,34,11729
3/16/2004,2,16,3,3,2004,33,11347
3/16/2004,3,16,3,3,2004,32,11203
3/16/2004,4,16,3,3,2004,32,11240
3/16/2004,5,16,3,3,2004,30,11598
3/16/2004,6,16,3,3,2004,31,12764
3/16/2004,7,16,3,3,2004,30,14731
3/16/2004,8,16,3,3,2004,31,16120
3/16/2004,9,16,3,3,2004,32,16505
3/16/2004,10,16,3,3,2004,34,16574
3/16/2004,11,16,3,3,2004,34,16685
3/16/2004,12,16,3,3,2004,34,16685
3/16/2004,13,16,3,3,2004,35,16745
3/16/2004,14,16,3,3,2004,34,16789
3/16/2004,15,16,3,3,2004,33,16814
3/16/2004,16,16,3,3,2004,31,16981
3/16/2004,17,16,3,3,2004,29,17467
3/16/2004,18,16,3,3,2004,28,18331
3/16/2004,19,16,3,3,2004,27,18978
3/16/2004,20,16,3,3,2004,26,18577
3/16/2004,21,16,3,3,2004,26,17698
3/16/2004,22,16,3,3,2004,26,16352
3/16/2004,23,16,3,3,2004,26,14771
3/16/2004,24,16,3,3,2004,26,13446
3/17/2004,1,17,4,3,2004,26,12574
3/17/2004,2,17,4,3,2004,25,12167
3/17/2004,3,17,4,3,2004,25,12005
3/17/2004,4,17,4,3,2004,25,11992
3/17/2004,5,17,4,3,2004,25,12317
3/17/2004,6,17,4,3,2004,24,13395
3/17/2004,7,17,4,3,2004,24,15052
3/17/2004,8,17,4,3,2004,23,16535
3/17/2004,9,17,4,3,2004,23,17275
3/17/2004,10,17,4,3,2004,23,17518
3/17/2004,11,17,4,3,2004,24,17625
3/17/2004,12,17,4,3,2004,25,17638
3/17/2004,13,17,4,3,2004,27,17516
3/17/2004,14,17,4,3,2004,27,17437
3/17/2004,15,17,4,3,2004,27,17271
3/17/2004,16,17,4,3,2004,27,17204
3/17/2004,17,17,4,3,2004,27,17371
3/17/2004,18,17,4,3,2004,27,17894
3/17/2004,19,17,4,3,2004,27,18667
3/17/2004,20,17,4,3,2004,26,18385
3/17/2004,21,17,4,3,2004,26,17605
3/17/2004,22,17,4,3,2004,26,16406
3/17/2004,23,17,4,3,2004,25,14831
3/17/2004,24,17,4,3,2004,25,13464
3/18/2004,1,18,5,3,2004,25,12613
3/18/2004,2,18,5,3,2004,25,12196
3/18/2004,3,18,5,3,2004,24,12026
3/18/2004,4,18,5,3,2004,24,11996
3/18/2004,5,18,5,3,2004,24,12316
3/18/2004,6,18,5,3,2004,24,13438
3/18/2004,7,18,5,3,2004,23,15304
3/18/2004,8,18,5,3,2004,23,16604
3/18/2004,9,18,5,3,2004,24,16947
3/18/2004,10,18,5,3,2004,25,17017
3/18/2004,11,18,5,3,2004,26,16977
3/18/2004,12,18,5,3,2004,27,16907
3/18/2004,13,18,5,3,2004,28,16673
3/18/2004,14,18,5,3,2004,29,16547
3/18/2004,15,18,5,3,2004,30,16303
3/18/2004,16,18,5,3,2004,30,16234
3/18/2004,17,18,5,3,2004,31,16455
3/18/2004,18,18,5,3,2004,30,17076
3/18/2004,19,18,5,3,2004,30,18181
3/18/2004,20,18,5,3,2004,28,18101
3/18/2004,21,18,5,3,2004,29,17430
3/18/2004,22,18,5,3,2004,28,16295
3/18/2004,23,18,5,3,2004,28,14696
3/18/2004,24,18,5,3,2004,28,13321
3/19/2004,1,19,6,3,2004,28,12423
3/19/2004,2,19,6,3,2004,28,11972
3/19/2004,3,19,6,3,2004,28,11773
3/19/2004,4,19,6,3,2004,28,11727
3/19/2004,5,19,6,3,2004,29,12023
3/19/2004,6,19,6,3,2004,29,13143
3/19/2004,7,19,6,3,2004,29,14953
3/19/2004,8,19,6,3,2004,29,16343
3/19/2004,9,19,6,3,2004,30,16925
3/19/2004,10,19,6,3,2004,30,17112
3/19/2004,11,19,6,3,2004,31,17181
3/19/2004,12,19,6,3,2004,32,17084
3/19/2004,13,19,6,3,2004,33,16852
3/19/2004,14,19,6,3,2004,33,16631
3/19/2004,15,19,6,3,2004,34,16354
3/19/2004,16,19,6,3,2004,34,16095
3/19/2004,17,19,6,3,2004,34,16146
3/19/2004,18,19,6,3,2004,34,16497
3/19/2004,19,19,6,3,2004,32,17423
3/19/2004,20,19,6,3,2004,31,17231
3/19/2004,21,19,6,3,2004,29,16660
3/19/2004,22,19,6,3,2004,29,15802
3/19/2004,23,19,6,3,2004,28,14589
3/19/2004,24,19,6,3,2004,27,13413
3/20/2004,1,20,7,3,2004,27,12544
3/20/2004,2,20,7,3,2004,25,12073
3/20/2004,3,20,7,3,2004,25,11851
3/20/2004,4,20,7,3,2004,24,11778
3/20/2004,5,20,7,3,2004,24,11909
3/20/2004,6,20,7,3,2004,22,12329
3/20/2004,7,20,7,3,2004,22,12965
3/20/2004,8,20,7,3,2004,24,13908
3/20/2004,9,20,7,3,2004,28,14799
3/20/2004,10,20,7,3,2004,31,15262
3/20/2004,11,20,7,3,2004,33,15309
3/20/2004,12,20,7,3,2004,36,15110
3/20/2004,13,20,7,3,2004,37,14683
3/20/2004,14,20,7,3,2004,39,14299
3/20/2004,15,20,7,3,2004,40,14029
3/20/2004,16,20,7,3,2004,39,13997
3/20/2004,17,20,7,3,2004,39,14351
3/20/2004,18,20,7,3,2004,39,15178
3/20/2004,19,20,7,3,2004,37,16044
3/20/2004,20,20,7,3,2004,36,15803
3/20/2004,21,20,7,3,2004,36,15311
3/20/2004,22,20,7,3,2004,36,14541
3/20/2004,23,20,7,3,2004,35,13521
3/20/2004,24,20,7,3,2004,36,12470
3/21/2004,1,21,1,3,2004,36,11591
3/21/2004,2,21,1,3,2004,36,11057
3/21/2004,3,21,1,3,2004,37,10778
3/21/2004,4,21,1,3,2004,37,10624
3/21/2004,5,21,1,3,2004,36,10623
3/21/2004,6,21,1,3,2004,37,10846
3/21/2004,7,21,1,3,2004,37,11235
3/21/2004,8,21,1,3,2004,37,12028
3/21/2004,9,21,1,3,2004,38,12982
3/21/2004,10,21,1,3,2004,40,13654
3/21/2004,11,21,1,3,2004,43,13980
3/21/2004,12,21,1,3,2004,42,14105
3/21/2004,13,21,1,3,2004,44,14074
3/21/2004,14,21,1,3,2004,44,13837
3/21/2004,15,21,1,3,2004,43,13618
3/21/2004,16,21,1,3,2004,43,13674
3/21/2004,17,21,1,3,2004,42,14075
3/21/2004,18,21,1,3,2004,40,14857
3/21/2004,19,21,1,3,2004,37,16106
3/21/2004,20,21,1,3,2004,35,16197
3/21/2004,21,21,1,3,2004,33,15703
3/21/2004,22,21,1,3,2004,31,14736
3/21/2004,23,21,1,3,2004,30,13512
3/21/2004,24,21,1,3,2004,28,12449
3/22/2004,1,22,2,3,2004,27,11775
3/22/2004,2,22,2,3,2004,26,11498
3/22/2004,3,22,2,3,2004,25,11433
3/22/2004,4,22,2,3,2004,24,11528
3/22/2004,5,22,2,3,2004,22,11970
3/22/2004,6,22,2,3,2004,21,13231
3/22/2004,7,22,2,3,2004,19,15231
3/22/2004,8,22,2,3,2004,20,16615
3/22/2004,9,22,2,3,2004,21,16988
3/22/2004,10,22,2,3,2004,23,17118
3/22/2004,11,22,2,3,2004,24,17168
3/22/2004,12,22,2,3,2004,26,17091
3/22/2004,13,22,2,3,2004,28,16894
3/22/2004,14,22,2,3,2004,29,16708
3/22/2004,15,22,2,3,2004,29,16437
3/22/2004,16,22,2,3,2004,29,16316
3/22/2004,17,22,2,3,2004,28,16551
3/22/2004,18,22,2,3,2004,28,17300
3/22/2004,19,22,2,3,2004,26,18559
3/22/2004,20,22,2,3,2004,24,18586
3/22/2004,21,22,2,3,2004,23,17912
3/22/2004,22,22,2,3,2004,22,16727
3/22/2004,23,22,2,3,2004,21,15115
3/22/2004,24,22,2,3,2004,20,13777
3/23/2004,1,23,3,3,2004,20,12954
3/23/2004,2,23,3,3,2004,18,12586
3/23/2004,3,23,3,3,2004,17,12443
3/23/2004,4,23,3,3,2004,16,12484
3/23/2004,5,23,3,3,2004,17,12847
3/23/2004,6,23,3,3,2004,17,14027
3/23/2004,7,23,3,3,2004,17,15937
3/23/2004,8,23,3,3,2004,19,17071
3/23/2004,9,23,3,3,2004,23,17195
3/23/2004,10,23,3,3,2004,27,17074
3/23/2004,11,23,3,3,2004,30,17034
3/23/2004,12,23,3,3,2004,33,16845
3/23/2004,13,23,3,3,2004,35,16597
3/23/2004,14,23,3,3,2004,37,16381
3/23/2004,15,23,3,3,2004,39,16101
3/23/2004,16,23,3,3,2004,40,15968
3/23/2004,17,23,3,3,2004,40,16184
3/23/2004,18,23,3,3,2004,40,16865
3/23/2004,19,23,3,3,2004,37,17981
3/23/2004,20,23,3,3,2004,36,17952
3/23/2004,21,23,3,3,2004,35,17244
3/23/2004,22,23,3,3,2004,34,16078
3/23/2004,23,23,3,3,2004,35,14374
3/23/2004,24,23,3,3,2004,33,13019
3/24/2004,1,24,4,3,2004,33,12127
3/24/2004,2,24,4,3,2004,33,11691
3/24/2004,3,24,4,3,2004,33,11523
3/24/2004,4,24,4,3,2004,31,11527
3/24/2004,5,24,4,3,2004,31,11872
3/24/2004,6,24,4,3,2004,30,13009
3/24/2004,7,24,4,3,2004,29,14890
3/24/2004,8,24,4,3,2004,31,16062
3/24/2004,9,24,4,3,2004,35,16198
3/24/2004,10,24,4,3,2004,37,16143
3/24/2004,11,24,4,3,2004,40,16091
3/24/2004,12,24,4,3,2004,43,15926
3/24/2004,13,24,4,3,2004,46,15678
3/24/2004,14,24,4,3,2004,47,15530
3/24/2004,15,24,4,3,2004,49,15333
3/24/2004,16,24,4,3,2004,49,15195
3/24/2004,17,24,4,3,2004,49,15359
3/24/2004,18,24,4,3,2004,48,15946
3/24/2004,19,24,4,3,2004,46,17098
3/24/2004,20,24,4,3,2004,44,17112
3/24/2004,21,24,4,3,2004,42,16473
3/24/2004,22,24,4,3,2004,42,15304
3/24/2004,23,24,4,3,2004,41,13719
3/24/2004,24,24,4,3,2004,41,12319
3/25/2004,1,25,5,3,2004,40,11462
3/25/2004,2,25,5,3,2004,40,11035
3/25/2004,3,25,5,3,2004,40,10827
3/25/2004,4,25,5,3,2004,41,10801
3/25/2004,5,25,5,3,2004,41,11107
3/25/2004,6,25,5,3,2004,40,12225
3/25/2004,7,25,5,3,2004,41,14238
3/25/2004,8,25,5,3,2004,41,15692
3/25/2004,9,25,5,3,2004,43,16075
3/25/2004,10,25,5,3,2004,44,16188
3/25/2004,11,25,5,3,2004,46,16214
3/25/2004,12,25,5,3,2004,49,16154
3/25/2004,13,25,5,3,2004,50,16002
3/25/2004,14,25,5,3,2004,50,15909
3/25/2004,15,25,5,3,2004,50,15798
3/25/2004,16,25,5,3,2004,48,15843
3/25/2004,17,25,5,3,2004,49,16181
3/25/2004,18,25,5,3,2004,47,16747
3/25/2004,19,25,5,3,2004,46,17323
3/25/2004,20,25,5,3,2004,46,17056
3/25/2004,21,25,5,3,2004,46,16379
3/25/2004,22,25,5,3,2004,46,15170
3/25/2004,23,25,5,3,2004,46,13612
3/25/2004,24,25,5,3,2004,46,12205
3/26/2004,1,26,6,3,2004,45,11280
3/26/2004,2,26,6,3,2004,45,10796
3/26/2004,3,26,6,3,2004,44,10563
3/26/2004,4,26,6,3,2004,44,10504
3/26/2004,5,26,6,3,2004,44,10775
3/26/2004,6,26,6,3,2004,44,11856
3/26/2004,7,26,6,3,2004,43,13751
3/26/2004,8,26,6,3,2004,44,15169
3/26/2004,9,26,6,3,2004,46,15563
3/26/2004,10,26,6,3,2004,49,15682
3/26/2004,11,26,6,3,2004,52,15748
3/26/2004,12,26,6,3,2004,56,15675
3/26/2004,13,26,6,3,2004,59,15466
3/26/2004,14,26,6,3,2004,62,15299
3/26/2004,15,26,6,3,2004,62,15048
3/26/2004,16,26,6,3,2004,64,14828
3/26/2004,17,26,6,3,2004,62,14799
3/26/2004,18,26,6,3,2004,60,15121
3/26/2004,19,26,6,3,2004,57,15953
3/26/2004,20,26,6,3,2004,55,15744
3/26/2004,21,26,6,3,2004,54,15122
3/26/2004,22,26,6,3,2004,53,14227
3/26/2004,23,26,6,3,2004,51,12965
3/26/2004,24,26,6,3,2004,51,11732
3/27/2004,1,27,7,3,2004,50,10854
3/27/2004,2,27,7,3,2004,50,10266
3/27/2004,3,27,7,3,2004,49,9986
3/27/2004,4,27,7,3,2004,49,9849
3/27/2004,5,27,7,3,2004,48,9920
3/27/2004,6,27,7,3,2004,48,10312
3/27/2004,7,27,7,3,2004,48,10986
3/27/2004,8,27,7,3,2004,49,12172
3/27/2004,9,27,7,3,2004,49,13400
3/27/2004,10,27,7,3,2004,51,14137
3/27/2004,11,27,7,3,2004,53,14383
3/27/2004,12,27,7,3,2004,56,14299
3/27/2004,13,27,7,3,2004,60,13976
3/27/2004,14,27,7,3,2004,61,13688
3/27/2004,15,27,7,3,2004,60,13455
3/27/2004,16,27,7,3,2004,60,13433
3/27/2004,17,27,7,3,2004,58,13671
3/27/2004,18,27,7,3,2004,56,14128
3/27/2004,19,27,7,3,2004,53,14824
3/27/2004,20,27,7,3,2004,51,14689
3/27/2004,21,27,7,3,2004,50,14150
3/27/2004,22,27,7,3,2004,49,13397
3/27/2004,23,27,7,3,2004,48,12375
3/27/2004,24,27,7,3,2004,47,11363
3/28/2004,1,28,1,3,2004,47,10504
3/28/2004,2,28,1,3,2004,47,9985
3/28/2004,3,28,1,3,2004,46,9736
3/28/2004,4,28,1,3,2004,45,9635
3/28/2004,5,28,1,3,2004,44,9687
3/28/2004,6,28,1,3,2004,43,9879
3/28/2004,7,28,1,3,2004,43,10315
3/28/2004,8,28,1,3,2004,43,11283
3/28/2004,9,28,1,3,2004,43,12418
3/28/2004,10,28,1,3,2004,44,13267
3/28/2004,11,28,1,3,2004,44,13664
3/28/2004,12,28,1,3,2004,45,13855
3/28/2004,13,28,1,3,2004,45,13782
3/28/2004,14,28,1,3,2004,46,13593
3/28/2004,15,28,1,3,2004,45,13338
3/28/2004,16,28,1,3,2004,46,13265
3/28/2004,17,28,1,3,2004,45,13511
3/28/2004,18,28,1,3,2004,44,14170
3/28/2004,19,28,1,3,2004,42,15376
3/28/2004,20,28,1,3,2004,40,15668
3/28/2004,21,28,1,3,2004,39,15176
3/28/2004,22,28,1,3,2004,37,14097
3/28/2004,23,28,1,3,2004,36,12816
3/28/2004,24,28,1,3,2004,34,11713
3/29/2004,1,29,2,3,2004,33,10965
3/29/2004,2,29,2,3,2004,32,10625
3/29/2004,3,29,2,3,2004,32,10533
3/29/2004,4,29,2,3,2004,31,10576
3/29/2004,5,29,2,3,2004,32,10977
3/29/2004,6,29,2,3,2004,31,12119
3/29/2004,7,29,2,3,2004,32,14172
3/29/2004,8,29,2,3,2004,33,15569
3/29/2004,9,29,2,3,2004,35,15887
3/29/2004,10,29,2,3,2004,37,15911
3/29/2004,11,29,2,3,2004,40,15909
3/29/2004,12,29,2,3,2004,42,15777
3/29/2004,13,29,2,3,2004,44,15558
3/29/2004,14,29,2,3,2004,46,15387
3/29/2004,15,29,2,3,2004,47,15147
3/29/2004,16,29,2,3,2004,47,14999
3/29/2004,17,29,2,3,2004,47,15112
3/29/2004,18,29,2,3,2004,45,15617
3/29/2004,19,29,2,3,2004,43,16875
3/29/2004,20,29,2,3,2004,40,17139
3/29/2004,21,29,2,3,2004,37,16498
3/29/2004,22,29,2,3,2004,36,15309
3/29/2004,23,29,2,3,2004,34,13700
3/29/2004,24,29,2,3,2004,33,12344
3/30/2004,1,30,3,3,2004,32,11471
3/30/2004,2,30,3,3,2004,32,11058
3/30/2004,3,30,3,3,2004,31,10886
3/30/2004,4,30,3,3,2004,31,10879
3/30/2004,5,30,3,3,2004,30,11200
3/30/2004,6,30,3,3,2004,31,12393
3/30/2004,7,30,3,3,2004,31,14479
3/30/2004,8,30,3,3,2004,31,15997
3/30/2004,9,30,3,3,2004,32,16392
3/30/2004,10,30,3,3,2004,33,16485
3/30/2004,11,30,3,3,2004,34,16508
3/30/2004,12,30,3,3,2004,35,16392
3/30/2004,13,30,3,3,2004,37,16115
3/30/2004,14,30,3,3,2004,39,15918
3/30/2004,15,30,3,3,2004,41,15606
3/30/2004,16,30,3,3,2004,42,15428
3/30/2004,17,30,3,3,2004,43,15532
3/30/2004,18,30,3,3,2004,43,16110
3/30/2004,19,30,3,3,2004,42,17216
3/30/2004,20,30,3,3,2004,41,17335
3/30/2004,21,30,3,3,2004,40,16601
3/30/2004,22,30,3,3,2004,39,15403
3/30/2004,23,30,3,3,2004,39,13703
3/30/2004,24,30,3,3,2004,38,12309
3/31/2004,1,31,4,3,2004,38,11462
3/31/2004,2,31,4,3,2004,38,10980
3/31/2004,3,31,4,3,2004,38,10766
3/31/2004,4,31,4,3,2004,38,10737
3/31/2004,5,31,4,3,2004,38,11046
3/31/2004,6,31,4,3,2004,37,12108
3/31/2004,7,31,4,3,2004,37,14155
3/31/2004,8,31,4,3,2004,37,15703
3/31/2004,9,31,4,3,2004,38,16158
3/31/2004,10,31,4,3,2004,39,16321
3/31/2004,11,31,4,3,2004,39,16457
3/31/2004,12,31,4,3,2004,40,16428
3/31/2004,13,31,4,3,2004,40,16361
3/31/2004,14,31,4,3,2004,41,16347
3/31/2004,15,31,4,3,2004,41,16251
3/31/2004,16,31,4,3,2004,41,16301
3/31/2004,17,31,4,3,2004,41,16691
3/31/2004,18,31,4,3,2004,40,17246
3/31/2004,19,31,4,3,2004,40,17723
3/31/2004,20,31,4,3,2004,40,17489
3/31/2004,21,31,4,3,2004,39,16739
3/31/2004,22,31,4,3,2004,39,15477
3/31/2004,23,31,4,3,2004,39,13794
3/31/2004,24,31,4,3,2004,39,12398
4/1/2004,1,1,5,4,2004,39,11453
4/1/2004,2,1,5,4,2004,39,11009
4/1/2004,3,1,5,4,2004,39,10827
4/1/2004,4,1,5,4,2004,39,10818
4/1/2004,5,1,5,4,2004,39,11117
4/1/2004,6,1,5,4,2004,39,12241
4/1/2004,7,1,5,4,2004,39,14289
4/1/2004,8,1,5,4,2004,39,15793
4/1/2004,9,1,5,4,2004,40,16298
4/1/2004,10,1,5,4,2004,40,16484
4/1/2004,11,1,5,4,2004,41,16606
4/1/2004,12,1,5,4,2004,42,16620
4/1/2004,13,1,5,4,2004,43,16515
4/1/2004,14,1,5,4,2004,44,16486
4/1/2004,15,1,5,4,2004,43,16425
4/1/2004,16,1,5,4,2004,43,16477
4/1/2004,17,1,5,4,2004,43,16835
4/1/2004,18,1,5,4,2004,43,17286
4/1/2004,19,1,5,4,2004,42,17764
4/1/2004,20,1,5,4,2004,42,17584
4/1/2004,21,1,5,4,2004,41,16834
4/1/2004,22,1,5,4,2004,41,15617
4/1/2004,23,1,5,4,2004,40,14017
4/1/2004,24,1,5,4,2004,40,12602
4/2/2004,1,2,6,4,2004,40,11684
4/2/2004,2,2,6,4,2004,40,11214
4/2/2004,3,2,6,4,2004,39,10999
4/2/2004,4,2,6,4,2004,39,10941
4/2/2004,5,2,6,4,2004,38,11239
4/2/2004,6,2,6,4,2004,38,12336
4/2/2004,7,2,6,4,2004,38,14342
4/2/2004,8,2,6,4,2004,38,15914
4/2/2004,9,2,6,4,2004,38,16413
4/2/2004,10,2,6,4,2004,38,16586
4/2/2004,11,2,6,4,2004,38,16691
4/2/2004,12,2,6,4,2004,39,16653
4/2/2004,13,2,6,4,2004,39,16479
4/2/2004,14,2,6,4,2004,39,16366
4/2/2004,15,2,6,4,2004,39,16174
4/2/2004,16,2,6,4,2004,39,16093
4/2/2004,17,2,6,4,2004,39,16225
4/2/2004,18,2,6,4,2004,39,16514
4/2/2004,19,2,6,4,2004,39,17002
4/2/2004,20,2,6,4,2004,38,16724
4/2/2004,21,2,6,4,2004,38,16080
4/2/2004,22,2,6,4,2004,38,15176
4/2/2004,23,2,6,4,2004,38,13872
4/2/2004,24,2,6,4,2004,38,12600
4/3/2004,1,3,7,4,2004,38,11688
4/3/2004,2,3,7,4,2004,38,11151
4/3/2004,3,3,7,4,2004,38,10854
4/3/2004,4,3,7,4,2004,37,10728
4/3/2004,5,3,7,4,2004,37,10806
4/3/2004,6,3,7,4,2004,37,11150
4/3/2004,7,3,7,4,2004,37,11859
4/3/2004,8,3,7,4,2004,38,13068
4/3/2004,9,3,7,4,2004,39,14237
4/3/2004,10,3,7,4,2004,39,15003
4/3/2004,11,3,7,4,2004,40,15236
4/3/2004,12,3,7,4,2004,41,15213
4/3/2004,13,3,7,4,2004,41,14950
4/3/2004,14,3,7,4,2004,42,14625
4/3/2004,15,3,7,4,2004,42,14351
4/3/2004,16,3,7,4,2004,42,14233
4/3/2004,17,3,7,4,2004,42,14482
4/3/2004,18,3,7,4,2004,42,14983
4/3/2004,19,3,7,4,2004,42,15631
4/3/2004,20,3,7,4,2004,42,15494
4/3/2004,21,3,7,4,2004,41,14969
4/3/2004,22,3,7,4,2004,41,14198
4/3/2004,23,3,7,4,2004,41,13180
4/3/2004,24,3,7,4,2004,40,12120
4/4/2004,1,4,1,4,2004,40,11196
4/4/2004,2,4,1,4,2004,40,10904
4/4/2004,3,4,1,4,2004,40,10612
4/4/2004,4,4,1,4,2004,40,10325
4/4/2004,5,4,1,4,2004,40,10261
4/4/2004,6,4,1,4,2004,40,10380
4/4/2004,7,4,1,4,2004,40,10678
4/4/2004,8,4,1,4,2004,40,11173
4/4/2004,9,4,1,4,2004,40,12060
4/4/2004,10,4,1,4,2004,41,12955
4/4/2004,11,4,1,4,2004,42,13594
4/4/2004,12,4,1,4,2004,43,13961
4/4/2004,13,4,1,4,2004,44,14101
4/4/2004,14,4,1,4,2004,44,14043
4/4/2004,15,4,1,4,2004,45,13898
4/4/2004,16,4,1,4,2004,45,13818
4/4/2004,17,4,1,4,2004,45,14043
4/4/2004,18,4,1,4,2004,43,14533
4/4/2004,19,4,1,4,2004,42,14997
4/4/2004,20,4,1,4,2004,42,15634
4/4/2004,21,4,1,4,2004,41,15558
4/4/2004,22,4,1,4,2004,40,14649
4/4/2004,23,4,1,4,2004,38,13469
4/4/2004,24,4,1,4,2004,37,12276
4/5/2004,1,5,2,4,2004,36,11349
4/5/2004,2,5,2,4,2004,34,10928
4/5/2004,3,5,2,4,2004,33,10767
4/5/2004,4,5,2,4,2004,32,10813
4/5/2004,5,5,2,4,2004,31,11149
4/5/2004,6,5,2,4,2004,31,12311
4/5/2004,7,5,2,4,2004,30,14508
4/5/2004,8,5,2,4,2004,29,16100
4/5/2004,9,5,2,4,2004,29,16596
4/5/2004,10,5,2,4,2004,29,16808
4/5/2004,11,5,2,4,2004,30,16966
4/5/2004,12,5,2,4,2004,30,16929
4/5/2004,13,5,2,4,2004,32,16727
4/5/2004,14,5,2,4,2004,34,16540
4/5/2004,15,5,2,4,2004,37,16193
4/5/2004,16,5,2,4,2004,39,15960
4/5/2004,17,5,2,4,2004,38,16032
4/5/2004,18,5,2,4,2004,37,16211
4/5/2004,19,5,2,4,2004,36,16424
4/5/2004,20,5,2,4,2004,33,17298
4/5/2004,21,5,2,4,2004,32,17492
4/5/2004,22,5,2,4,2004,31,16469
4/5/2004,23,5,2,4,2004,31,14934
4/5/2004,24,5,2,4,2004,31,13488
4/6/2004,1,6,3,4,2004,30,12424
4/6/2004,2,6,3,4,2004,30,11893
4/6/2004,3,6,3,4,2004,30,11664
4/6/2004,4,6,3,4,2004,29,11603
4/6/2004,5,6,3,4,2004,29,11899
4/6/2004,6,6,3,4,2004,29,12981
4/6/2004,7,6,3,4,2004,28,15016
4/6/2004,8,6,3,4,2004,28,16342
4/6/2004,9,6,3,4,2004,30,16591
4/6/2004,10,6,3,4,2004,32,16590
4/6/2004,11,6,3,4,2004,35,16576
4/6/2004,12,6,3,4,2004,39,16408
4/6/2004,13,6,3,4,2004,42,16169
4/6/2004,14,6,3,4,2004,45,15999
4/6/2004,15,6,3,4,2004,47,15670
4/6/2004,16,6,3,4,2004,49,15420
4/6/2004,17,6,3,4,2004,49,15351
4/6/2004,18,6,3,4,2004,49,15411
4/6/2004,19,6,3,4,2004,48,15541
4/6/2004,20,6,3,4,2004,46,16410
4/6/2004,21,6,3,4,2004,44,16650
4/6/2004,22,6,3,4,2004,42,15694
4/6/2004,23,6,3,4,2004,41,14171
4/6/2004,24,6,3,4,2004,39,12724
4/7/2004,1,7,4,4,2004,39,11686
4/7/2004,2,7,4,4,2004,38,11187
4/7/2004,3,7,4,4,2004,38,10972
4/7/2004,4,7,4,4,2004,37,10929
4/7/2004,5,7,4,4,2004,37,11215
4/7/2004,6,7,4,4,2004,37,12319
4/7/2004,7,7,4,4,2004,36,14414
4/7/2004,8,7,4,4,2004,36,15826
4/7/2004,9,7,4,4,2004,38,16125
4/7/2004,10,7,4,4,2004,41,16175
4/7/2004,11,7,4,4,2004,42,16180
4/7/2004,12,7,4,4,2004,44,16058
4/7/2004,13,7,4,4,2004,45,15755
4/7/2004,14,7,4,4,2004,48,15601
4/7/2004,15,7,4,4,2004,50,15323
4/7/2004,16,7,4,4,2004,52,15079
4/7/2004,17,7,4,4,2004,52,15067
4/7/2004,18,7,4,4,2004,51,15174
4/7/2004,19,7,4,4,2004,51,15230
4/7/2004,20,7,4,4,2004,50,16003
4/7/2004,21,7,4,4,2004,47,16300
4/7/2004,22,7,4,4,2004,45,15330
4/7/2004,23,7,4,4,2004,43,13809
4/7/2004,24,7,4,4,2004,41,12333
4/8/2004,1,8,5,4,2004,40,11371
4/8/2004,2,8,5,4,2004,39,10902
4/8/2004,3,8,5,4,2004,37,10709
4/8/2004,4,8,5,4,2004,36,10709
4/8/2004,5,8,5,4,2004,35,11037
4/8/2004,6,8,5,4,2004,34,12237
4/8/2004,7,8,5,4,2004,34,14265
4/8/2004,8,8,5,4,2004,34,15587
4/8/2004,9,8,5,4,2004,38,15797
4/8/2004,10,8,5,4,2004,42,15763
4/8/2004,11,8,5,4,2004,45,15703
4/8/2004,12,8,5,4,2004,47,15607
4/8/2004,13,8,5,4,2004,50,15358
4/8/2004,14,8,5,4,2004,51,15265
4/8/2004,15,8,5,4,2004,51,15000
4/8/2004,16,8,5,4,2004,52,14836
4/8/2004,17,8,5,4,2004,52,14839
4/8/2004,18,8,5,4,2004,50,15059
4/8/2004,19,8,5,4,2004,50,15257
4/8/2004,20,8,5,4,2004,50,15872
4/8/2004,21,8,5,4,2004,48,15824
4/8/2004,22,8,5,4,2004,47,14906
4/8/2004,23,8,5,4,2004,46,13478
4/8/2004,24,8,5,4,2004,44,12082
4/9/2004,1,9,6,4,2004,42,11046
4/9/2004,2,9,6,4,2004,41,10549
4/9/2004,3,9,6,4,2004,41,10318
4/9/2004,4,9,6,4,2004,38,10279
4/9/2004,5,9,6,4,2004,39,10480
4/9/2004,6,9,6,4,2004,37,11361
4/9/2004,7,9,6,4,2004,37,12785
4/9/2004,8,9,6,4,2004,38,14040
4/9/2004,9,9,6,4,2004,42,14733
4/9/2004,10,9,6,4,2004,45,15027
4/9/2004,11,9,6,4,2004,50,15070
4/9/2004,12,9,6,4,2004,52,14988
4/9/2004,13,9,6,4,2004,52,14771
4/9/2004,14,9,6,4,2004,54,14583
4/9/2004,15,9,6,4,2004,53,14343
4/9/2004,16,9,6,4,2004,52,14095
4/9/2004,17,9,6,4,2004,54,14014
4/9/2004,18,9,6,4,2004,55,14003
4/9/2004,19,9,6,4,2004,55,13948
4/9/2004,20,9,6,4,2004,52,14439
